classKey,driverName,funcName
6.103347546398597,jmat_gamma_p_inv_DRIVER0,gamma_p_inv
61.59762534463297,mpmath_binomial_arg2_DRIVER0,binomial
61.59762534463297,mpmath_fp_binomial_arg2_DRIVER0,binomial
61.59762534463297,jmat_binomial_DRIVER0,binomial
61.772811776243984,mpmath_fac2_arg1_DRIVER0,fac2
61.772811776243984,mpmath_fp_fac2_arg1_DRIVER0,fac2
612.8843340815239,mpmath_hyp1f2_arg4_DRIVER0,hyp1f2
612.8843340815239,mpmath_fp_hyp1f2_arg4_DRIVER0,hyp1f2
6127909.417804415,mpmath_hyp2f2_arg5_DRIVER0,hyp2f2
6127909.417804415,mpmath_fp_hyp2f2_arg5_DRIVER0,hyp2f2
65.14481764485281,scipy_special_k1e_arg1_DRIVER0,k1e
65.14481764485281,gsl_sf_bessel_K1_scaled_DRIVER,gsl_sf_bessel_K1_scaled
66.2725347628336,mpmath_chi_arg1_DRIVER0,chi
66.2725347628336,mpmath_fp_chi_arg1_DRIVER0,chi
66.2725347628336,gsl_sf_Chi_DRIVER,gsl_sf_Chi
668.2688998750318,mpmath_bell_arg2_DRIVER0,bell
668.2688998750318,mpmath_fp_bell_arg2_DRIVER0,bell
677.8876842781538,mpmath_legendre_arg2_DRIVER0,legendre
677.8876842781538,mpmath_fp_legendre_arg2_DRIVER0,legendre
677.8876842781538,scipy_special_eval_legendre_arg2_DRIVER0,eval_legendre
681.238144099318,mpmath_rf_arg2_DRIVER0,rf
681.238144099318,mpmath_fp_rf_arg2_DRIVER0,rf
681.238144099318,scipy_special_poch_arg2_DRIVER0,poch
681.238144099318,gsl_sf_poch_DRIVER,gsl_sf_poch
69.51736277393515,mpmath_csc_arg1_DRIVER0,csc
69.51736277393515,mpmath_fp_csc_arg1_DRIVER0,csc
69.70696309739827,mpmath_elliprc_arg2_DRIVER0,elliprc
69.70696309739827,gsl_sf_ellint_RC_DRIVER,gsl_sf_ellint_RC
7.049579587114838,mpmath_erfc_arg1_DRIVER0,erfc
7.049579587114838,mpmath_fp_erfc_arg1_DRIVER0,erfc
7.049579587114838,scipy_special_erfc_arg1_DRIVER0,erfc
7.049579587114838,gsl_sf_erfc_DRIVER,gsl_sf_erfc
7.049579587114838,jmat_erfc_DRIVER0,erfc
7.195969077592106,mpmath_log_arg1_DRIVER0,log
7.195969077592106,mpmath_ln_arg1_DRIVER0,ln
7.195969077592106,mpmath_fp_log_arg1_DRIVER0,log
7.195969077592106,mpmath_fp_ln_arg1_DRIVER0,ln
7.195969077592106,gsl_sf_log_DRIVER,gsl_sf_log
7.282767917717544,gsl_sf_erf_Z_DRIVER,gsl_sf_erf_Z
7.282767917717544,jmat_pdf_standardnormal_DRIVER0,pdf_standardnormal
7.57515068775141,mpmath_sincpi_arg1_DRIVER0,sincpi
7.57515068775141,mpmath_fp_sincpi_arg1_DRIVER0,sincpi
7.57515068775141,scipy_special_sinc_arg1_DRIVER0,sinc
7.57515068775141,gsl_sf_sinc_DRIVER,gsl_sf_sinc
7.690504737718159,mpmath_ci_arg1_DRIVER0,ci
7.690504737718159,mpmath_fp_ci_arg1_DRIVER0,ci
7.690504737718159,gsl_sf_Ci_DRIVER,gsl_sf_Ci
7.790490987047587,scipy_special_i1e_arg1_DRIVER0,i1e
7.790490987047587,gsl_sf_bessel_I1_scaled_DRIVER,gsl_sf_bessel_I1_scaled
7.941394419399991,mpmath_polylog_arg2_DRIVER0,polylog
7.941394419399991,mpmath_fp_polylog_arg2_DRIVER0,polylog
7.941394419399991,jmat_polylog_DRIVER0,polylog
75.44510158072292,mpmath_shi_arg1_DRIVER0,shi
75.44510158072292,mpmath_fp_shi_arg1_DRIVER0,shi
75.44510158072292,gsl_sf_Shi_DRIVER,gsl_sf_Shi
76.3057742941652,mpmath_fac_arg1_DRIVER0,fac
76.3057742941652,mpmath_factorial_arg1_DRIVER0,factorial
76.3057742941652,mpmath_fp_fac_arg1_DRIVER0,fac
76.3057742941652,mpmath_fp_factorial_arg1_DRIVER0,factorial
76.3057742941652,scipy_special_factorial_arg1_DRIVER0,factorial
76.3057742941652,jmat_factorial_DRIVER0,factorial
77.30657862253459,mpmath_struvel_arg2_DRIVER0,struvel
77.30657862253459,mpmath_fp_struvel_arg2_DRIVER0,struvel
77.30657862253459,scipy_special_modstruve_arg2_DRIVER0,modstruve
80.24917311584441,mpmath_besseli_arg2_DRIVER1,besseli
80.24917311584441,mpmath_fp_besseli_arg2_DRIVER1,besseli
80.24917311584441,scipy_special_iv_arg2_DRIVER1,iv
80.24917311584441,gsl_sf_bessel_In_DRIVER,gsl_sf_bessel_In
80.26293366167792,scipy_special_i0_arg1_DRIVER0,i0
80.26293366167792,gsl_sf_bessel_I0_DRIVER,gsl_sf_bessel_I0
81.68652921589485,mpmath_beta_arg2_DRIVER0,beta
81.68652921589485,mpmath_fp_beta_arg2_DRIVER0,beta
81.68652921589485,scipy_special_beta_arg2_DRIVER0,beta
81.68652921589485,gsl_sf_beta_DRIVER,gsl_sf_beta
81.68652921589485,jmat_beta_DRIVER0,beta
875.1996213365259,scipy_special_kve_arg2_DRIVER1,kve
875.1996213365259,gsl_sf_bessel_Kn_scaled_DRIVER,gsl_sf_bessel_Kn_scaled
9.172566817889344,mpmath_e1_arg1_DRIVER0,e1
9.172566817889344,mpmath_fp_e1_arg1_DRIVER0,e1
9.172566817889344,scipy_special_exp1_arg1_DRIVER0,exp1
9.172566817889344,gsl_sf_expint_E1_DRIVER,gsl_sf_expint_E1
9.242030109217,mpmath_primezeta_arg1_DRIVER0,primezeta
9.242030109217,mpmath_fp_primezeta_arg1_DRIVER0,primezeta
9090.657481941642,mpmath_polyexp_arg2_DRIVER0,polyexp
9090.657481941642,mpmath_fp_polyexp_arg2_DRIVER0,polyexp
94.05929989194482,mpmath_nthroot_arg2_DRIVER0,nthroot
94.05929989194482,mpmath_root_arg2_DRIVER0,root
94.57564176762097,scipy_special_betaincinv_arg3_DRIVER0,betaincinv
94.57564176762097,scipy_special_btdtri_arg3_DRIVER0,btdtri
949.0097355352221,mpmath_hermite_arg2_DRIVER1,hermite
949.0097355352221,mpmath_fp_hermite_arg2_DRIVER1,hermite
949.0097355352221,scipy_special_eval_hermite_arg2_DRIVER1,eval_hermite
949.0097355352221,gsl_sf_hermite_DRIVER,gsl_sf_hermite
949.0097355352221,gsl_sf_hermite_phys_DRIVER,gsl_sf_hermite_phys
968.5385464710168,mpmath_chebyt_arg2_DRIVER0,chebyt
968.5385464710168,mpmath_fp_chebyt_arg2_DRIVER0,chebyt
968.5385464710168,scipy_special_eval_chebyt_arg2_DRIVER0,eval_chebyt
97.43221456844644,mpmath_superfac_arg1_DRIVER0,superfac
97.43221456844644,mpmath_fp_superfac_arg1_DRIVER0,superfac
